id0,id1,id2,school_state,resource_type,poverty_level,total_donations,date_posted
"""929a2110437f95b07c3d3d158e30db47""","""e3751e935d13de6b37864194955d1548""","""aab7207b58c29df564e721b9bff5f4d9""","""NY""","""Books""","""highest poverty""","""99.00""","""2002-09-19 00:00:00"""
"""964739d7f4ef64bc018e5776028ed1c8""","""da901a917ac3eae4017ed059e7d33dfc""","""caebe9050374f97aeba2033b2eca0f16""","""NY""","""Supplies""","""high poverty""","""592.00""","""2002-09-19 00:00:00"""
"""97ef873b8332f8398b5a39523f9247fd""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""","""NY""","""Books""","""highest poverty""","""282.00""","""2002-09-19 00:00:00"""
"""9ad9645a5c23febe40d088bb30827979""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""","""NY""","""Supplies""","""highest poverty""","""514.00""","""2002-09-19 00:00:00"""
"""9b0d36b9c467073e17b21e201275fcca""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""","""NY""","""Supplies""","""highest poverty""","""240.00""","""2002-09-19 00:00:00"""
"""9db0d13910385b8624416c8c426124c1""","""ea051b4d920c88f218893ae77ebac8d7""","""a65b2441d4e3464354a9edfa2389e78f""","""NY""","""Supplies""","""highest poverty""","""418.10""","""2002-09-19 00:00:00"""
"""9df9204260388fd72e736cda69e0cb48""","""16ffd7a87fa8426489dac20b0f325cb1""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Books""","""moderate poverty""","""167.00""","""2002-09-19 00:00:00"""
"""9ef40fe3386e16244ef25779c228e72f""","""214d75bd0e6ce3e7085278ddd8f26daa""","""f7f12dee0009e6f9afa301bcca9d5070""","""NY""","""Technology""","""highest poverty""","""722.00""","""2002-09-19 00:00:00"""
"""ad7656defd12c13cd8684bd2cd0771b4""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""","""NY""","""Supplies""","""highest poverty""","""295.00""","""2002-09-19 00:00:00"""
"""b06460893c30ef434d40fad7c027b5e7""","""3b950d9185204b5458829610855696b7""","""74069ee85f6d41fd039befcb64107b5f""","""NY""","""Supplies""","""highest poverty""","""152.00""","""2002-09-19 00:00:00"""
"""d1b75a93cac4c6e7861cd6b1cbd33ef0""","""3cbc6ab1ee592e425cd6230a18fdcc43""","""17746a1cf95bd2e84932a271eeb42f8a""","""NY""","""Supplies""","""highest poverty""","""333.00""","""2002-09-20 00:00:00"""
"""012999dcaddfe739d2c0923d67c32ed1""","""054cd00fe5664a8750ff4525291e649b""","""bc3c5f5122b702ac9050ebe96c7d9e77""","""NY""","""Other""","""highest poverty""","""0.00""","""2002-09-20 00:00:00"""
"""d2790cd9a7c48706060765d705a294bb""","""6cc75561c2f40b49c28e91909058530b""","""6eac22fa50e762045871477e83824df5""","""NY""","""Books""","""highest poverty""","""174.00""","""2002-09-20 00:00:00"""
"""0efbfa3e713400e64995e60a00c38f97""","""dc8dadbb13e8d1033c630d2ec5d0f0c1""","""99e2a7b0b9d0457b3881e3607020d29c""","""NY""","""Other""","""highest poverty""","""0.00""","""2002-09-20 00:00:00"""
"""d89273ad64db2d3ade2232e37b927f17""","""5db74de819b2d83a8971cdd66bd2051d""","""67c49362a19734d92385423d2176c2e1""","""NY""","""Technology""","""highest poverty""","""269.00""","""2002-09-20 00:00:00"""
"""107195ad59cecfdb6ef545ab950cc3d3""","""459cc25672a9fe40130c4e0bdaff3f2c""","""1ecb8376a49edfdefe81215dd0e506eb""","""NY""","""Supplies""","""highest poverty""","""342.00""","""2002-09-20 00:00:00"""
"""d972cc68b3c7e73f74fa58834470dac2""","""ba226b0912777a9407138de736a2a92a""","""39d5d0d58c1c1fbc55197cbcf3cda367""","""NY""","""Books""","""highest poverty""","""1560.00""","""2002-09-20 00:00:00"""
"""18b716f61de886dc347d0890026a3413""","""d0c0cfeed9c25cf181e9bec2cb71d3e4""","""0b1e5e63776cd6f4df72b944d73ec4fc""","""NY""","""Supplies""","""highest poverty""","""300.00""","""2002-09-20 00:00:00"""
"""d9ba1ddd18906e631052c704679fec09""","""3cce5b8409030a191d03a64fe609c21e""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Supplies""","""moderate poverty""","""120.00""","""2002-09-20 00:00:00"""
"""1ee8a855fa042a99118c0512f1549532""","""bb6e47c28ce8144d64818a24623c864c""","""0381e2383563befe3dfb0da549f78bde""","""NY""","""Technology""","""highest poverty""","""460.00""","""2002-09-20 00:00:00"""
"""ec071c6f9058ae91bd79bb583320f0f2""","""8bdea0a0cef114798413709884c3bc19""","""9705f6d923588757d6449a37bc8f8128""","""NY""","""Technology""","""highest poverty""","""584.00""","""2002-09-20 00:00:00"""
"""296944b1f7e70576cd8e4d9f7bc405c4""","""264f97cd7e9610c8fccb6926be8136b3""","""c82e2d4f022db77e2081206664e16f49""","""NY""","""Books""","""highest poverty""","""469.00""","""2002-09-20 00:00:00"""
"""30b327919687a2d9508b297803740992""","""e50c2cf4d720709a34b01460ff550f14""","""6f9bc725dd84cef3e98eafe7cd4da88d""","""NY""","""Technology""","""highest poverty""","""585.00""","""2002-09-20 00:00:00"""
"""342a303da95ddb29757327ef2f34557c""","""14ffb3fe71cbb37d2506435b92283670""","""9d9c5218ac1e984a706b4cf49e8a674d""","""NY""","""Books""","""highest poverty""","""269.00""","""2002-09-20 00:00:00"""
"""373025e143fadf7cea71d1a9186592ea""","""33353d9dfa2f8cfd4065ef1dbcef9f02""","""9f02d789a8ccd57ca92e0002d4711a05""","""NY""","""Books""","""highest poverty""","""468.00""","""2002-09-20 00:00:00"""
"""3d095d151bbed5e4939cb8bd6a424b2b""","""91787d3aceae16c9002b5fa88c037027""","""78f4d1aff0f887f59a914a7cb022edc0""","""NY""","""Supplies""","""highest poverty""","""516.00""","""2002-09-20 00:00:00"""
"""4d02a3d8e739a8a780778c1430e8df65""","""1f39aaf2c1d7945084ada7350610b731""","""f0d8c5dc8f630c1251a75cde190ecdd2""","""NY""","""Books""","""highest poverty""","""412.00""","""2002-09-20 00:00:00"""
"""4d1427ab2602bd5e5051fbb2b996c71b""","""33353d9dfa2f8cfd4065ef1dbcef9f02""","""9f02d789a8ccd57ca92e0002d4711a05""","""NY""","""Supplies""","""highest poverty""","""367.00""","""2002-09-20 00:00:00"""
"""6d449ae05f0f8f111b18e1d06f6bcf64""","""9f2e4c151a81a8d58155ef6f2950e64b""","""d087aa10cb5268561214f69d31a788f5""","""NY""","""Trips""","""highest poverty""","""978.00""","""2002-09-20 00:00:00"""
"""72780b28ef2cb369ba72ae034d6219a1""","""4c0d3df73c93c1edc7dc771d0986d34f""","""ee8fa12a2188af26491d705f3d989ed2""","""NY""","""Technology""","""highest poverty""","""357.00""","""2002-09-20 00:00:00"""
"""7c70ec36ea58e1d99152b1079c71b2cf""","""894c6be9598c47b25db8cda530b2068e""","""39d5d0d58c1c1fbc55197cbcf3cda367""","""NY""","""Supplies""","""highest poverty""","""280.00""","""2002-09-20 00:00:00"""
"""8c5b05be4160e12f1cc47ed0fac1baa0""","""985073153180077ad5640624904db73d""","""ee8fa12a2188af26491d705f3d989ed2""","""NY""","""Books""","""highest poverty""","""480.00""","""2002-09-20 00:00:00"""
"""998cc141728f6e1cf955ca5699867924""","""130a5447515c9c484d1924f36f302c0e""","""356d99580221ae5036342d8a720e9192""","""NY""","""Technology""","""highest poverty""","""137.00""","""2002-09-20 00:00:00"""
"""9a6f4fb43bf27ee1af4e675841d6dd23""","""5d11379c28c7a4103287d0b21b607ca0""","""60d87aa721f3a17c062891cf7fe1299c""","""NY""","""Supplies""","""highest poverty""","""502.50""","""2002-09-20 00:00:00"""
"""9f815e17fa99927d8a8dea07139b4b6e""","""bb9451ffe8ef76852f4030238a73ac41""","""3c8d88feaa7e35e562a34831aefd99ee""","""NY""","""Supplies""","""highest poverty""","""56.00""","""2002-09-20 00:00:00"""
"""b2fb18fcd1b154a4dbd45e07beaba52d""","""33353d9dfa2f8cfd4065ef1dbcef9f02""","""9f02d789a8ccd57ca92e0002d4711a05""","""NY""","""Technology""","""highest poverty""","""390.00""","""2002-09-20 00:00:00"""
"""d62fea282f3481fefc37497e52f473ba""","""182be9332d88c8882a558ab580e4bd7b""","""c9cb5323b9bfc2b513334f6cf0957e1b""","""NY""","""Trips""","""highest poverty""","""3300.00""","""2002-09-23 00:00:00"""
"""3de47c93c3e2f5924104eddd6a30f713""","""3cbc6ab1ee592e425cd6230a18fdcc43""","""17746a1cf95bd2e84932a271eeb42f8a""","""NY""","""Supplies""","""highest poverty""","""64.00""","""2002-09-23 00:00:00"""
"""8154b46709eeadfc057976571eeb18a8""","""130a5447515c9c484d1924f36f302c0e""","""356d99580221ae5036342d8a720e9192""","""NY""","""Books""","""highest poverty""","""132.00""","""2002-09-23 00:00:00"""
"""d5eee2d3d4c53422bbfd0136996d1160""","""ea051b4d920c88f218893ae77ebac8d7""","""a65b2441d4e3464354a9edfa2389e78f""","""NY""","""Trips""","""highest poverty""","""121.50""","""2002-09-24 00:00:00"""
"""7df4a2214a407d49dd9bd10af041310f""","""7302eae81955c669e519b08d749eb0ac""","""989ada03d8e37eb0172b0ff23a1b2d91""","""NY""","""Trips""","""highest poverty""","""850.00""","""2002-09-24 00:00:00"""
"""e9c02df1e34c10ee999847c7fc53e174""","""7e2a6f127bab6b1e17ca11f2ab13d4ce""","""14349e3143014e8607d85ebf84ac1208""","""NY""","""Supplies""","""highest poverty""","""1510.00""","""2002-09-24 00:00:00"""
"""a80503b0d7fc797f16bffe578ad7a4a5""","""0bebe562cdbcf7b14a1dd5f9793a7fd4""","""5307fce11b85e6ca6618448b1a3a075d""","""NY""","""Supplies""","""highest poverty""","""143.00""","""2002-09-25 00:00:00"""
"""cfa24d78b70200c4a56331498b291599""","""2b6e71f317239196729820f00b90bbac""","""39ddbff0638271cd2eb7793af1c91237""","""NY""","""Other""","""highest poverty""","""1.00""","""2002-09-25 00:00:00"""
"""28416394979155e1f6c54482ab103478""","""a2ce3653e329c81501f027601d9ee1bf""","""768dab263f87881fe7c68ffb3965df7c""","""NY""","""Supplies""","""highest poverty""","""2553.00""","""2002-09-26 00:00:00"""
"""d3d01ce2d2fe7d9258b6fb29ad324573""","""d50acb530e26915da1b3cb3c343411e0""","""9957831761dc4013942aa6537115807f""","""NY""","""Technology""","""highest poverty""","""220.00""","""2002-09-26 00:00:00"""
"""141bc978aabfb9841bec56aec41d5ba0""","""f5b82479a41ad3b6bd22ecbcfed2cc27""","""a6d1d00ff0050cf23fab4dc95a3e882b""","""NY""","""Books""","""highest poverty""","""290.00""","""2002-09-27 00:00:00"""
"""b642454089cd6a6ae64dbb5d17aa856d""","""ba226b0912777a9407138de736a2a92a""","""39d5d0d58c1c1fbc55197cbcf3cda367""","""NY""","""Technology""","""highest poverty""","""419.00""","""2002-09-27 00:00:00"""
"""35ecbc1eec0bd1731c08cc30211d6891""","""59a365f35b41dd668130fd144e10d60b""","""9c7e5ceeabc970710da96e2bf8c61789""","""NY""","""Books""","""highest poverty""","""400.00""","""2002-09-27 00:00:00"""
"""c06d48d76af2fc224adaef931464bb5b""","""f345f1ff1b7e98ce3d4bf67b2517eddc""","""74069ee85f6d41fd039befcb64107b5f""","""NY""","""Supplies""","""highest poverty""","""256.00""","""2002-09-27 00:00:00"""
"""d8f16a5c50839e79e71bab1bd0a9fbd5""","""55c29624cdb74469ff2e3db06eaa10a1""","""a1f8fe910e5e84d203b5c35ba09b7120""","""NY""","""Supplies""","""highest poverty""","""175.00""","""2002-09-27 00:00:00"""
"""35c9a3f9be6939714a37625a99c051f9""","""532b9c9d48c47490043bf30b17ff37c9""","""ffc02864027fbfb30bec6985eb37e0a6""","""NY""","""Trips""","""highest poverty""","""354.00""","""2002-09-30 00:00:00"""
"""b72f115997a2c9e0170434c80ff432ea""","""3d330260ba6beef26af4ee0e4d9c15af""","""fd75f7ad9c5a6bcc063abfe5d348ba36""","""NY""","""Technology""","""high poverty""","""1760.00""","""2002-09-30 00:00:00"""
"""54fa04b2847816976f902458b08d5e7b""","""d95027f78b5d65a7446b1dae7167f786""","""fd991cfd44e40724fbcdb4ca53ceacdd""","""NY""","""Supplies""","""highest poverty""","""1680.00""","""2002-10-01 00:00:00"""
"""d25a9bd2a7864fffd9e0725e798ee987""","""21d7778ccd07d8a25d8e313625018659""","""84c4eafee230f1fad1ac87ab4d4a0c55""","""NY""","""Supplies""","""highest poverty""","""780.00""","""2002-10-01 00:00:00"""
"""6414ba105ec34124b079204d0ce9de4c""","""3cce5b8409030a191d03a64fe609c21e""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Supplies""","""moderate poverty""","""222.00""","""2002-10-01 00:00:00"""
"""a79c7b0bcf419e63c0689f6cd6260c7f""","""7c00c7aa5076d53b689234bedc6f5285""","""37d22fce0ce4184a2c5d730c8879fad5""","""NY""","""Technology""","""highest poverty""","""383.00""","""2002-10-01 00:00:00"""
"""c37a961133e4b341ef0ae36ea9e30a87""","""84fd42b69d0db5710f09905939b366fe""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Supplies""","""moderate poverty""","""340.00""","""2002-10-03 00:00:00"""
"""00cef9e0f9af5320c1401879cb7f25ee""","""350f0c27b7c82a4bbd65ca7bf79b5055""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Books""","""moderate poverty""","""442.00""","""2002-10-03 00:00:00"""
"""d1cab3f603496b24f25ca2fda6207908""","""6693617cc48e2aa963b6d9a7bf777420""","""8c9ab8c021074381647582e111507219""","""NY""","""Technology""","""low poverty""","""390.00""","""2002-10-03 00:00:00"""
"""0265ac69e5c681338e5595e8c316c168""","""2d718e9f402b8044af9310cef0bebb3b""","""1ae4695be589a36816188e2b301a0395""","""NY""","""Technology""","""highest poverty""","""520.00""","""2002-10-03 00:00:00"""
"""d1cf58af5ca7540087a550522b77c10d""","""b218f64064e174657336d229e2231962""","""52835c082f36edc0c90aff0c11a2e9b3""","""NY""","""Trips""","""highest poverty""","""370.00""","""2002-10-03 00:00:00"""
"""a6c1352e7f10d3403708f0af3f2e058d""","""1721969ce0202a333c659611021b59e9""","""25a6916107edd02ef794718deda02ba2""","""NY""","""Supplies""","""highest poverty""","""95.00""","""2002-10-03 00:00:00"""
"""f3ff116cdd240e82546b0f6f6e0b6502""","""350f0c27b7c82a4bbd65ca7bf79b5055""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Technology""","""moderate poverty""","""385.00""","""2002-10-03 00:00:00"""
"""f4a27a5e375c9a496672f82cba56ae95""","""5955995b38eba124a51b401f60ed9eea""","""5c5c444dd1bf31c3bdbcf4825a28e17f""","""NY""","""Technology""","""highest poverty""","""2700.00""","""2002-10-03 00:00:00"""
"""fb4974b62ab1375b088e3a53835a3189""","""350f0c27b7c82a4bbd65ca7bf79b5055""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Technology""","""moderate poverty""","""330.00""","""2002-10-03 00:00:00"""
"""8e153706e33f0b3b432824fd1ec7cb39""","""1d63eeee16c775aa134747e538090b18""","""b7f0c5ace501a3995e914391f9456c3c""","""NY""","""Trips""","""highest poverty""","""460.00""","""2002-10-08 00:00:00"""
"""cf5478155b66ef0e29a272ed2b4c275f""","""21a5742d5e6196ed64fae769c25c93ba""","""04f3cfd15642f95e296751a568089a9a""","""NY""","""Other""","""highest poverty""","""471.49""","""2002-10-08 00:00:00"""
"""860f85043cc1a5dd7ff07484bb512dc3""","""25b477eb4e4defa1e4427e4bcf97ff90""","""59806e587af7e2c1eec899fc65b94796""","""NY""","""Technology""","""highest poverty""","""2237.00""","""2002-10-09 00:00:00"""
"""da2651b8847dcfc677d5318ee1a48ec1""","""00268bcb3aee56eb35397e856efb3be4""","""906db3b4864f6502bea0392909d27afe""","""NY""","""Technology""","""highest poverty""","""229.00""","""2002-10-09 00:00:00"""
"""88360ec7569fc478e75b3a328b59a9c6""","""6c4c15b40e40faf55462973dd3962dbc""","""39d5d0d58c1c1fbc55197cbcf3cda367""","""NY""","""Supplies""","""highest poverty""","""580.23""","""2002-10-09 00:00:00"""
"""98171c797f0fb4c9c2b1a9382334a5ba""","""00268bcb3aee56eb35397e856efb3be4""","""906db3b4864f6502bea0392909d27afe""","""NY""","""Technology""","""highest poverty""","""300.00""","""2002-10-09 00:00:00"""
"""acf228090fd7e7459e7597f4c40fea0d""","""672bfbc2e05e5818b22398b4fd1ce9e7""","""cabcc3ed826056c3969a8a99c5aeeaf6""","""NY""","""Technology""","""highest poverty""","""478.00""","""2002-10-09 00:00:00"""
"""dcea0a02f686816999b604a4be6b52a7""","""7467cc0f7b04b8b7ddb5617c65e354d4""","""9957831761dc4013942aa6537115807f""","""NY""","""Books""","""highest poverty""","""1400.00""","""2002-10-10 00:00:00"""
"""58faaff5aa8b6f4dc24ad68cb99031d6""","""ba226b0912777a9407138de736a2a92a""","""39d5d0d58c1c1fbc55197cbcf3cda367""","""NY""","""Supplies""","""highest poverty""","""393.00""","""2002-10-10 00:00:00"""
"""4e5b09e7c43a7b42d262e74787235b41""","""acd4f1b0b4b698c27adc1828d0d3f77d""","""6ce9abf9e57097d6b9423f973cfaceb6""","""NY""","""Technology""","""highest poverty""","""286.00""","""2002-10-11 00:00:00"""
"""61f24b9c87f723424fd7ae18826f3861""","""ded4b1235dbdaedeb157c38621fcebdc""","""8c9ab8c021074381647582e111507219""","""NY""","""Supplies""","""low poverty""","""528.00""","""2002-10-11 00:00:00"""
"""e6fdbb5036e04b81cb06c1e0b76f987e""","""806a0a04e725ed409d1bbba49652ab3b""","""07e7773a5b5a3fbbe0ecac8ae1e994d2""","""NY""","""Technology""","""highest poverty""","""277.12""","""2002-10-15 00:00:00"""
"""07d573a67880986ede29105e0bad8e87""","""894c6be9598c47b25db8cda530b2068e""","""39d5d0d58c1c1fbc55197cbcf3cda367""","""NY""","""Technology""","""highest poverty""","""286.00""","""2002-10-15 00:00:00"""
"""2995ed7aebc951420cd386a49305d070""","""00268bcb3aee56eb35397e856efb3be4""","""906db3b4864f6502bea0392909d27afe""","""NY""","""Books""","""highest poverty""","""309.00""","""2002-10-15 00:00:00"""
"""6b1cb5d6638793c8d6543b749451a713""","""240f95017ad121ca44a5da80a4bf190b""","""356d99580221ae5036342d8a720e9192""","""NY""","""Books""","""highest poverty""","""731.65""","""2002-10-15 00:00:00"""
"""7d577d8e1464d5c65297eb29ee642b41""","""f5b82479a41ad3b6bd22ecbcfed2cc27""","""a6d1d00ff0050cf23fab4dc95a3e882b""","""NY""","""Books""","""highest poverty""","""400.00""","""2002-10-15 00:00:00"""
"""85eecd54668b8093a887ec9925ff1381""","""6ace63f88c1e30fa52e57a6ea1999ecd""","""6f0382325857ae3469d04800c470c509""","""NY""","""Books""","""low poverty""","""676.00""","""2002-10-15 00:00:00"""
"""97cfbf4b34cd01a0a1f2d1c7b1b04534""","""07f6f0e0ffba690fc1bc58c95b21853a""","""6ce9abf9e57097d6b9423f973cfaceb6""","""NY""","""Other""","""highest poverty""","""0.00""","""2002-10-15 00:00:00"""
"""aa0fb0011477b052d9afa5a8e224b1a8""","""806a0a04e725ed409d1bbba49652ab3b""","""07e7773a5b5a3fbbe0ecac8ae1e994d2""","""NY""","""Books""","""highest poverty""","""475.00""","""2002-10-15 00:00:00"""
"""b19f4d87a08497b89805e12b0691f32b""","""66b9d07c84d81ba66c5414142d2b6e8d""","""6d5bb1678310eb9d654746aaad4ceaba""","""NY""","""Books""","""highest poverty""","""1481.00""","""2002-10-15 00:00:00"""
"""f4eb4320dfe35e8be729f0f68ddf4a0d""","""c782165aadf1b3393dde318abc477fce""","""8345fd1ee6d8eb24844d70d82243ffa7""","""NY""","""Other""","""highest poverty""","""0.00""","""2002-10-16 00:00:00"""
"""3045aa9b159aedcf749b4fc304e6e747""","""f88bc70107ee3aba16d35970f94bddc9""","""9c7e5ceeabc970710da96e2bf8c61789""","""NY""","""Supplies""","""highest poverty""","""286.00""","""2002-10-16 00:00:00"""
"""9eb4aafe8bc6a1e1fc56f10f18816118""","""b9f9c4b048db691cff7aa4dc85ccae00""","""eb9260238c1d9d4a98480f096ff01e9a""","""NY""","""Supplies""","""highest poverty""","""355.00""","""2002-10-16 00:00:00"""
"""a47bc467fa7cdce2a6f44608f17d0da2""","""73a76dee771a2de090016a642e9afe6a""","""3706b4dd4d68da21df7015cba19dbc02""","""NY""","""Books""","""highest poverty""","""217.00""","""2002-10-16 00:00:00"""
"""193e912403ffb35d189052d5484de81e""","""d50acb530e26915da1b3cb3c343411e0""","""9957831761dc4013942aa6537115807f""","""NY""","""Supplies""","""highest poverty""","""505.95""","""2002-10-17 00:00:00"""
"""21a18c5a80410669834bf1933c17d15e""","""d50acb530e26915da1b3cb3c343411e0""","""9957831761dc4013942aa6537115807f""","""NY""","""Supplies""","""highest poverty""","""86.83""","""2002-10-17 00:00:00"""
"""27b50caf6df4ab232e2a8eaaa6499175""","""eca969142dc6336b93404cb4a7d1ae38""","""d8f5ffb177af45d46b6ec24e90596547""","""NY""","""Books""","""low poverty""","""778.00""","""2002-10-17 00:00:00"""
"""2c9ec66cccec5a0ba5602a98530d499e""","""d52cb9023b36b933348c53811427ef47""","""da70523d05a209ac13f75c286150ae1e""","""NY""","""Supplies""","""highest poverty""","""136.22""","""2002-10-17 00:00:00"""
"""cae6b0c6bf94488c0098cf6d0f89fb0f""","""f395fb916081ee056c64012e020bf9bf""","""285881da39c8a90dd81921b820fcc91b""","""NY""","""Supplies""","""moderate poverty""","""65.00""","""2002-10-18 00:00:00"""
"""03cf3131fccadcad1621a2d16d4ccdfc""","""2cc2163102134a7e5111899de08e249b""","""563b911be760a839557ea1ea4c8adab3""","""NY""","""Technology""","""highest poverty""","""11500.00""","""2002-10-21 00:00:00"""
"""462ff3cfb4a5b9639533098a39f7c92c""","""8292ba4b395e434ac2cd40bcbe1911fb""","""404b04de35ab895c49c1bf504b76c8a2""","""NY""","""Books""","""highest poverty""","""771.00""","""2002-10-21 00:00:00"""
"""a5f1cf06c68b368c9602f32147acef3e""","""cc4229fc18c8f76604e433f000699995""","""1615e71d5ed5e1f2dd4856b2668e35a3""","""NY""","""Technology""","""highest poverty""","""213.00""","""2002-10-21 00:00:00"""
"""398e55c02ebb23f28b08f287e7af03a5""","""6104df9e068c8c2cee31eb2d376386a1""","""ee3df59937c366857b8e64ba949f940a""","""NY""","""Technology""","""moderate poverty""","""1210.00""","""2002-10-22 00:00:00"""
"""4eeb93f21c2ee2783b8ca863fa6c02e4""","""f5b82479a41ad3b6bd22ecbcfed2cc27""","""a6d1d00ff0050cf23fab4dc95a3e882b""","""NY""","""Technology""","""highest poverty""","""336.00""","""2002-10-22 00:00:00"""
"""e8c6ace635100c8079a6e178c9b95e72""","""f5b82479a41ad3b6bd22ecbcfed2cc27""","""a6d1d00ff0050cf23fab4dc95a3e882b""","""NY""","""Supplies""","""highest poverty""","""329.00""","""2002-10-23 00:00:00"""
"""0b68c93be91f6e76aede9712940bc858""","""00268bcb3aee56eb35397e856efb3be4""","""906db3b4864f6502bea0392909d27afe""","""NY""","""Supplies""","""highest poverty""","""91.00""","""2002-10-23 00:00:00"""
"""f291e7e8ddce62c3cae547a18e66378a""","""1e90860e7da08ae3b7f9d52fa4433476""","""61c64dfc7b5d831c7e247bf28092c394""","""NY""","""Technology""","""highest poverty""","""275.00""","""2002-10-23 00:00:00"""
"""412643b7371d5e1579aaf4930ad24183""","""c782165aadf1b3393dde318abc477fce""","""8345fd1ee6d8eb24844d70d82243ffa7""","""NY""","""Technology""","""highest poverty""","""233.00""","""2002-10-23 00:00:00"""
"""45835825dd6b2448daf340c2f8d5ef08""","""3cce5b8409030a191d03a64fe609c21e""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Supplies""","""moderate poverty""","""84.00""","""2002-10-23 00:00:00"""
"""a2be6a3cf6f3a9a804881202b6a29a36""","""3cce5b8409030a191d03a64fe609c21e""","""5e4af81adba8db885dc6879c34cd5a57""","""NY""","""Supplies""","""moderate poverty""","""230.00""","""2002-10-23 00:00:00"""
"""ac41d49631bc241b12be263e3adae9ec""","""0df7327c5447edb3e3392d7f5a9f2544""","""ee8fa12a2188af26491d705f3d989ed2""","""NY""","""Supplies""","""highest poverty""","""506.00""","""2002-10-23 00:00:00"""
"""bfc4102df3eb3bb62f5c1602d38e8cd7""","""a4e3a210255bcb8584b28822a4a2074c""","""5a9ef14b90dbae7cc682dfdea85977e1""","""NY""","""Trips""","""highest poverty""","""631.00""","""2002-10-24 00:00:00"""
"""502ea9c85cef22ba4c90dee38c84d2f9""","""d0993bf19ddd2f8222975eb69dfca780""","""eb9260238c1d9d4a98480f096ff01e9a""","""NY""","""Other""","""highest poverty""","""0.00""","""2002-10-24 00:00:00"""
"""e3c29d60319264621effffc71da49129""","""14ffb3fe71cbb37d2506435b92283670""","""9d9c5218ac1e984a706b4cf49e8a674d""","""NY""","""Supplies""","""highest poverty""","""103.00""","""2002-10-24 00:00:00"""
"""6ed3535546f005c2cb6069b3d4ab4399""","""adc07432358c8c53d4622a4545f82a6a""","""8671a7a9782c6f5d04c3dbd4bda2394b""","""NY""","""Technology""","""highest poverty""","""157.00""","""2002-10-24 00:00:00"""
"""8fe258b119ea89c18915ddb434426211""","""8ed0af8473526c54b4b2f99f0060c3ea""","""74069ee85f6d41fd039befcb64107b5f""","""NY""","""Other""","""highest poverty""","""0.00""","""2002-10-24 00:00:00"""
"""910181cdfde9ac15fdde4eb20445c537""","""df520d4a92d7f6ef233e6d98ae95cd4f""","""0b1e5e63776cd6f4df72b944d73ec4fc""","""NY""","""Supplies""","""highest poverty""","""1300.00""","""2002-10-24 00:00:00"""
"""9dadf5ffeec3b9b7cd1ba2fe67d06536""","""5bea4e26715e33714e6a30a25cf7ffdb""","""2566816e72e467134b6e1812273a0d84""","""NY""","""Books""","""highest poverty""","""543.46""","""2002-10-24 00:00:00"""
"""04dcbc95610d1fd359bf2b5c5f72c4c6""","""a7c0d6b7a3fab49ae0f35bb2e54db5f9""","""155935413c625a33a73a24e1c8a11e10""","""NY""","""Technology""","""highest poverty""","""298.99""","""2002-10-25 00:00:00"""
"""b21f44bbefab97d83bbcf662eb333b14""","""ba226b0912777a9407138de736a2a92a""","""39d5d0d58c1c1fbc55197cbcf3cda367""","""NY""","""Books""","""highest poverty""","""570.20""","""2002-10-25 00:00:00"""
"""b3f58929481c08cc80b197b0f527b2f7""","""fc70deb06e0b535214355a815e01969a""","""cabcc3ed826056c3969a8a99c5aeeaf6""","""NY""","""Books""","""highest poverty""","""1360.00""","""2002-10-27 00:00:00"""
"""2fadaf65dd2eb16c029c7d9df29873fb""","""5c2a426401ee5fd8c6373e2c3f6c5963""","""56a030b9cdbdb320796c0bd17f5f1229""","""NY""","""Trips""","""low poverty""","""1490.00""","""2002-10-27 00:00:00"""
"""9c3a65dd1ba98b2ad9ac37979cc314aa""","""53abe7e18d364753192f79d6b84087c4""","""e292eb8cc227208fe22952bdbaa27963""","""NY""","""Supplies""","""highest poverty""","""574.89""","""2002-10-27 00:00:00"""
"""a11fd7c43ce09115fe95e761637969ad""","""1fffc6852e6eba15f0aed50e84c78702""","""898d5f6c65807946cb94c39d14f4836e""","""NY""","""Technology""","""highest poverty""","""269.96""","""2002-10-27 00:00:00"""
"""4b01c50a5808c28752e05bb6a2f5dfa2""","""00268bcb3aee56eb35397e856efb3be4""","""906db3b4864f6502bea0392909d27afe""","""NY""","""Supplies""","""highest poverty""","""381.00""","""2002-10-28 00:00:00"""
